categoria_do_encargo;tipo_do_encargo;codigo_do_encargo;valor_total_do_carne;parcelas;taxa_de_desconto_%;vencimento_da_primeira_parcela;valor_da_primeira_parcela;codigo_de_barras;complemento_despesa;calcular_taxa_de_administracao_sobre_o_servico;conta_bancaria;
1;1;26784;378.78;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37448;312.82;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;35819;714.33;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34885;381.68;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28989;361.67;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22427;479.36;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;975;1050.28;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22391;799.86;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;42894;197.34;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;43;811.9;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;15667;545.55;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;701;1004.57;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;31534;169.46;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;4321;595.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;36811;25.93;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;29750;999.77;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;29798;17.23;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;29797;26.71;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;21987;437.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;12260;573.89;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22428;507.4;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1211;843.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;39166;344.08;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1206;843.26;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;4573;461.47;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;4574;477.05;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;34926;437.06;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;255;427.35;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;21748;759.46;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2071;2993.28;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11550;305.25;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;700;995.61;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28154;998.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28155;38.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28156;38.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3067;740.33;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;3075;38.44;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11731;257.15;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11740;267.59;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11735;267.59;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;976;1133.66;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22081;334.92;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;22082;300.94;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;42839;358.86;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;21988;83.21;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;28748;24.96;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;28786;24.96;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;22002;1799.44;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11733;257.15;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30251;1945.72;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;468;2307.44;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1805;856.24;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6361;538.16;1;;23/04/2025;;;IPTU 2025;0;6;
1;1;45133;294.49;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;45134;294.49;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;45135;294.49;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;45136;294.49;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1442;678.14;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1447;20.31;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;11743;409.21;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37444;190.64;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;37445;34.39;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;2610;70.8;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2602;793.37;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;2072;946.63;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11756;1835.09;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;29019;1426.00;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1717;832.49;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11552;493.37;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;1460;27.44;1;;20/05/2025;;;IPTU 2025;0;6;
1;1;1454;640.04;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30383;424.28;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;32101;238.64;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;11287;405.87;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;6397;1343.78;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;35161;656.75;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;20978;685.9;8;;20/05/2025;;;IPTU 2025;0;6;
1;1;30877;250.1;8;;20/05/2025;;;IPTU 2025;0;6;
